,TransactionNo,BranchID,ReservationDate,FinancingType,ClientID,SourceofSale,StatusCode,UnitCode,LotPrice,Vat,GrossLotPrice,SalesDisc,NetLotPrice,Misc,TCP,"INSERT INTO ReservationHDR (
    TransactionNo, BranchID, ReservationDate, FinTypeCode, ClientID,
    SourceCode, StatusCode, UnitCode, LotPrice, Vat, GrossLotPrice,
    SalesDisc, NetLotPrice, Misc, TCP
) VALUES ("
,021-2024-RS-000559,21,7/15/2024 16:51,INH,968567,AGT,13,KLM-5-5-N,66294.64,7955.36,74250.00,0.00,74250.00,24750.00,99000.00,
,014-2024-RS-000484,14,7/16/2024 11:23,INH,968576,AGT,13,EFG-6-29-D,106562.5,12787.5,119350.00,0.00,119350.00,35650.00,155000.00,
,014-2024-RS-000485,14,7/16/2024 11:28,INH,968576,AGT,13,EFG-6-29-E,106562.5,12787.5,119350.00,0.00,119350.00,35650.00,155000.00,
,018-2024-RS-000524,18,7/16/2024 11:59,INH,968579,AGT,13,HIJ-20-17-M,71651.79,8598.21,80250.00,0.00,80250.00,26750.00,107000.00,
,014-2024-RS-000486,14,7/16/2024 13:57,INH,968584,AGT,13,EFG-19-6-Q,106562.5,12787.5,119350.00,0.00,119350.00,35650.00,155000.00,
,014-2024-RS-000487,14,7/16/2024 15:03,DEF,968586,AGT,13,EFG-2-5-G,113437.5,13612.5,127050.00,3811.50,123238.50,37950.00,161188.50,
,018-2024-RS-000527,18,7/16/2024 15:06,INH,968588,AGT,13,HIJ-18-20-L,71651.79,8598.21,80250.00,0.00,80250.00,26750.00,107000.00,
,018-2024-RS-000528,18,7/16/2024 15:07,INH,968589,AGT,13,HIJ-18-20-K,71651.79,8598.21,80250.00,0.00,80250.00,26750.00,107000.00,
,014-2024-RS-000488,14,7/16/2024 15:14,DEF,968586,AGT,13,EFG-2-3-D,120312.5,14437.5,134750.00,4042.50,130707.50,40250.00,170957.50,
,014-2024-RS-000489,14,7/16/2024 15:21,DEF,968586,AGT,13,EFG-3-14-D,120312.5,14437.5,134750.00,4042.50,130707.50,40250.00,170957.50,
,014-2024-RS-000490,14,7/16/2024 15:31,INH,968587,AGT,13,EFG-6-21-P,106562.5,12787.5,119350.00,0.00,119350.00,35650.00,155000.00,
,014-2024-RS-000491,14,7/16/2024 15:43,INH,968587,AGT,13,EFG-6-21-Q,106562.5,12787.5,119350.00,0.00,119350.00,35650.00,155000.00,
,014-2024-RS-000492,14,7/16/2024 16:50,DEF,968592,AGT,13,EFG-19-42-N,113437.5,13612.5,127050.00,0.00,127050.00,37950.00,165000.00,
,021-2024-RS-000560,21,7/16/2024 17:10,INH,968593,AGT,13,KLM-1-19-L,87053.57,10446.43,97500.00,0.00,97500.00,32500.00,130000.00,
,014-2024-RS-000494,14,7/17/2024 12:18,INH,968594,AGT,13,EFG-6-21-K,106562.5,12787.5,119350.00,3580.50,115769.50,35650.00,151419.50,
,014-2024-RS-000495,14,7/17/2024 12:29,INH,968594,AGT,13,EFG-6-21-L,106562.5,12787.5,119350.00,3580.50,115769.50,35650.00,151419.50,
,018-2024-RS-000529,18,7/17/2024 16:39,INH,968606,AGT,13,HIJ-17-11-Q,77008.93,9241.07,86250.00,0.00,86250.00,28750.00,115000.00,
,014-2024-RS-000496,14,7/18/2024 12:36,INH,968622,AGT,13,EFG-6-15-E,106562.5,12787.5,119350.00,0.00,119350.00,35650.00,155000.00,
,021-2024-RS-000561,21,7/18/2024 14:31,INH,968629,AGT,13,KLM-5-7-N,66294.64,7955.36,74250.00,0.00,74250.00,24750.00,99000.00,
,021-2024-RS-000562,21,7/18/2024 14:42,INH,968627,AGT,13,KLM-5-7-L,66294.64,7955.36,74250.00,0.00,74250.00,24750.00,99000.00,
,018-2024-RS-000531,18,7/18/2024 16:14,INH,968626,AGT,13,HIJ-26A-1-I,1104910.71,132589.29,1237500.00,92812.50,1144687.50,412500.00,1557187.50,
,018-2024-RS-000532,18,7/18/2024 16:25,INH,968626,AGT,13,HIJ-26A-1-H,1104910.71,132589.29,1237500.00,0.00,1237500.00,412500.00,1650000.00,
,014-2024-RS-000497,14,7/18/2024 16:29,INH,968547,AGT,13,EFG-2-13-G,106562.5,12787.5,119350.00,0.00,119350.00,35650.00,155000.00,
,021-2024-RS-000564,21,7/19/2024 16:07,DEF,968649,AGT,13,KLM-5-19-J,66294.64,7955.36,74250.00,0.00,74250.00,24750.00,99000.00,
,021-2024-RS-000565,21,7/19/2024 16:52,INH,955570,AGT,13,KLM-2-B-1-E,32142.86,3857.14,36000.00,0.00,36000.00,12000.00,48000.00,
,014-2024-RS-000498,14,7/20/2024 13:44,DEF,968662,AGT,13,EFG-19-6-T,106562.5,12787.5,119350.00,0.00,119350.00,35650.00,155000.00,
,014-2024-RS-000499,14,7/20/2024 15:29,INH,968665,AGT,13,EFG-4-22-W,120312.5,14437.5,134750.00,0.00,134750.00,40250.00,175000.00,
,014-2024-RS-000500,14,7/20/2024 16:39,INH,968665,AGT,13,EFG-4-22-V,120312.5,14437.5,134750.00,0.00,134750.00,40250.00,175000.00,
,014-2024-RS-000501,14,7/22/2024 9:56,INH,968668,AGT,13,EFG-19-6-D,106562.5,12787.5,119350.00,0.00,119350.00,35650.00,155000.00,
,018-2024-RS-000538,18,7/24/2024 14:20,DEF,968659,AGT,13,HIJ-20-31-N,77008.93,9241.07,86250.00,0.00,86250.00,28750.00,115000.00,
,018-2024-RS-000534,18,7/25/2024 9:19,INH,968713,AGT,13,HIJ-16-23-N,84375,10125,94500.00,0.00,94500.00,31500.00,126000.00,
,018-2024-RS-000535,18,7/25/2024 9:32,INH,968713,AGT,13,HIJ-16-23-O,84375,10125,94500.00,0.00,94500.00,31500.00,126000.00,
,012-2024-RS-000144,12,7/25/2024 11:43,INH,968697,OFCEMP,13,ABC-8-14-D,63616.07,7633.93,71250.00,0.00,71250.00,23750.00,95000.00,
,018-2024-RS-000537,18,7/26/2024 10:31,INH,968671,AGT,13,HIJ-27-16-E,71651.79,8598.21,80250.00,144.45,80105.55,26750.00,106855.55,
,014-2024-RS-000502,14,7/26/2024 13:53,INH,968724,AGT,13,EFG-2-10-M,106562.5,12787.5,119350.00,0.00,119350.00,35650.00,155000.00,
,014-2024-RS-000503,14,7/27/2024 12:26,DEF,968735,AGT,13,EFG-3-11-P,106562.5,12787.5,119350.00,0.00,119350.00,35650.00,155000.00,
,012-2024-RS-000146,12,7/27/2024 14:29,DEF,968067,AGT,13,ABC-8-33-G,70312.5,8437.5,78750.00,0.00,78750.00,26250.00,105000.00,
,012-2024-RS-000147,12,7/27/2024 15:25,INH,904131,AGT,13,ABC-5-1-T,63616.07,7633.93,71250.00,0.00,71250.00,23750.00,95000.00,
,014-2024-RS-000504,14,7/29/2024 17:46,INH,968778,AGT,13,EFG-3-8-R,113437.5,13612.5,127050.00,0.00,127050.00,37950.00,165000.00,
,018-2024-RS-000539,18,7/30/2024 11:14,INH,968784,AGT,13,HIJ-20-30-N,77008.93,9241.07,86250.00,0.00,86250.00,28750.00,115000.00,
,018-2024-RS-000540,18,7/30/2024 11:25,INH,968784,AGT,13,HIJ-20-30-I,71651.79,8598.21,80250.00,0.00,80250.00,26750.00,107000.00,
,018-2024-RS-000541,18,7/30/2024 11:31,INH,936266,AGT,13,HIJ-20-30-H,71651.79,8598.21,80250.00,0.00,80250.00,26750.00,107000.00,
,021-2024-RS-000567,21,7/30/2024 15:50,INH,968807,AGT,13,KLM-9-36-D,66294.64,7955.36,74250.00,0.00,74250.00,24750.00,99000.00,
,021-2024-RS-000568,21,7/30/2024 15:57,INH,968808,AGT,13,KLM-9-36-E,66294.64,7955.36,74250.00,0.00,74250.00,24750.00,99000.00,
,018-2024-RS-000542,18,7/30/2024 16:27,INH,968814,AGT,13,HIJ-11-19-T,71651.79,8598.21,80250.00,0.00,80250.00,26750.00,107000.00,
,012-2024-RS-M011664,12,7/31/2024 0:00,DEF,968973,OFC,13,ABC-5-14-L,63616.07,7633.93,71250.00,0.00,71250.00,23750.00,95000.00,
,012-2024-RS-000158,12,7/31/2024 8:38,INH,968983,AGT,13,ABC-9-9-A,63616.07,7633.93,71250.00,0.00,71250.00,23750.00,95000.00,
,021-2024-RS-000569,21,7/31/2024 9:35,INH,968820,AGT,13,KLM-1-23-G,87053.57,10446.43,97500.00,0.00,97500.00,32500.00,130000.00,
,012-2024-RS-000159,12,7/31/2024 9:52,INH,968992,AGT,13,ABC-37-5-B,1004464.29,120535.71,1125000.00,168750.00,956250.00,375000.00,1331250.00,
,021-2024-RS-000578,21,7/31/2024 10:02,INH,962439,AGT,13,KLM-34-1-D,2410714.29,289285.71,2700000.00,0.00,2700000.00,900000.00,3600000.00,
,012-2024-RS-000149,12,7/31/2024 10:04,INH,968899,AGT,13,ABC-10-29-Q,63616.07,7633.93,71250.00,0.00,71250.00,23750.00,95000.00,
,021-2024-RS-000574,21,7/31/2024 10:05,INH,968902,AGT,13,KLM-8-23-C,70312.5,8437.5,78750.00,0.00,78750.00,26250.00,105000.00,
,021-2024-RS-000575,21,7/31/2024 11:31,INH,968829,AGT,13,KLM-2-26-A,81696.43,9803.57,91500.00,2745.00,88755.00,30500.00,119255.00,
,018-2024-RS-000544,18,7/31/2024 11:49,INH,968838,AGT,13,HIJ-11-27-E,71651.79,8598.21,80250.00,0.00,80250.00,26750.00,107000.00,
,012-2024-RS-000155,12,7/31/2024 12:05,INH,968956,AGT,13,ABC-10-30-M,63616.07,7633.93,71250.00,0.00,71250.00,23750.00,95000.00,
,021-2024-RS-000570,21,7/31/2024 13:08,INH,968820,AGT,13,KLM-1-23-F,87053.57,10446.43,97500.00,0.00,97500.00,32500.00,130000.00,
,021-2024-RS-000576,21,7/31/2024 13:19,INH,968829,AGT,13,KLM-2-26-B,81696.43,9803.57,91500.00,2745.00,88755.00,30500.00,119255.00,
,021-2024-RS-000577,21,7/31/2024 13:25,INH,968829,AGT,13,KLM-2-26-C,81696.43,9803.57,91500.00,2745.00,88755.00,30500.00,119255.00,
,014-2024-RS-000519,14,7/31/2024 13:38,INH,968594,AGT,13,EFG-6-21-R,106562.5,12787.5,119350.00,3580.50,115769.50,35650.00,151419.50,
,021-2024-RS-000580,21,7/31/2024 13:44,INH,968961,AGT,13,KLM-8-19-Q,66294.64,7955.36,74250.00,0.00,74250.00,24750.00,99000.00,
,014-2024-RS-000517,14,7/31/2024 13:59,INH,968895,AGT,13,EFG-3-2-P,106562.5,12787.5,119350.00,0.00,119350.00,35650.00,155000.00,
,021-2024-RS-000571,21,7/31/2024 14:07,INH,968848,AGT,13,KLM-13-5-G,70312.5,8437.5,78750.00,0.00,78750.00,26250.00,105000.00,
,021-2024-RS-000572,21,7/31/2024 14:20,INH,968848,AGT,13,KLM-13-5-H,70312.5,8437.5,78750.00,0.00,78750.00,26250.00,105000.00,
,014-2024-RS-000518,14,7/31/2024 14:24,INH,968917,AGT,13,EFG-2-13-N,106562.5,12787.5,119350.00,0.00,119350.00,35650.00,155000.00,
,014-2024-RS-000510,14,7/31/2024 14:36,INH,968845,AGT,13,EFG-9-13-D,106562.5,12787.5,119350.00,5967.50,113382.50,35650.00,149032.50,
,014-2024-RS-000509,14,7/31/2024 14:42,INH,968852,AGT,13,EFG-3-10-J,106562.5,12787.5,119350.00,0.00,119350.00,35650.00,155000.00,
,012-2024-RS-000156,12,7/31/2024 14:57,INH,968965,AGT,13,ABC-18-4-N,63616.07,7633.93,71250.00,0.00,71250.00,23750.00,95000.00,
,012-2024-RS-000153,12,7/31/2024 15:06,DEF,963993,OFCEMP,13,ABC-10-28-C,63616.07,7633.93,71250.00,8550.00,62700.00,23750.00,86450.00,
,014-2024-RS-000511,14,7/31/2024 15:07,INH,968845,AGT,13,EFG-9-13-E,106562.5,12787.5,119350.00,5967.50,113382.50,35650.00,149032.50,
,014-2024-RS-000512,14,7/31/2024 15:15,INH,968843,AGT,13,EFG-3-6-T,106562.5,12787.5,119350.00,0.00,119350.00,35650.00,155000.00,
,014-2024-RS-000513,14,7/31/2024 15:26,INH,968846,AGT,13,EFG-3-9-M,106562.5,12787.5,119350.00,0.00,119350.00,35650.00,155000.00,
,012-2024-RS-000148,12,7/31/2024 16:14,INH,79352,AGT,13,ABC-31-33-B,63616.07,7633.93,71250.00,0.00,71250.00,23750.00,95000.00,
,012-2024-RS-000154,12,7/31/2024 16:39,INH,968910,AGT,13,ABC-2-11-Q,63616.07,7633.93,71250.00,0.00,71250.00,23750.00,95000.00,
,021-2024-RS-000573,21,7/31/2024 16:44,DEF,968869,AGT,13,KLM-1-18-O,87053.57,10446.43,97500.00,0.00,97500.00,32500.00,130000.00,
,014-2024-RS-000516,14,7/31/2024 16:53,INH,968871,AGT,13,EFG-3-3-V,106562.5,12787.5,119350.00,5967.50,113382.50,35650.00,149032.50,
,014-2024-RS-000515,14,7/31/2024 16:54,DEF,968870,AGT,13,EFG-4-23-H,106562.5,12787.5,119350.00,0.00,119350.00,35650.00,155000.00,
,014-2024-RS-000522,14,7/31/2024 17:19,INH,968970,AGT,13,EFG-9-3-T,106562.5,12787.5,119350.00,3580.50,115769.50,35650.00,151419.50,
,014-2024-RS-000521,14,7/31/2024 17:19,INH,968970,AGT,13,EFG-9-3-R,106562.5,12787.5,119350.00,3580.50,115769.50,35650.00,151419.50,
,014-2024-RS-000523,14,7/31/2024 17:46,INH,968970,AGT,13,EFG-9-3-Q,106562.5,12787.5,119350.00,3580.50,115769.50,35650.00,151419.50,
,014-2024-RS-000524,14,8/5/2024 14:02,DEF,969013,AGT,13,EFG-6-13-N,106562.5,12787.5,119350.00,0.00,119350.00,35650.00,155000.00,
,014-2024-RS-000525,14,8/5/2024 14:12,DEF,969013,AGT,13,EFG-6-13-O,106562.5,12787.5,119350.00,0.00,119350.00,35650.00,155000.00,
,014-2024-RS-000526,14,8/5/2024 14:37,INH,969014,AGT,13,EFG-6-31-G,106562.5,12787.5,119350.00,0.00,119350.00,35650.00,155000.00,
,012-2024-RS-000162,12,8/7/2024 14:38,INH,969028,AGT,13,ABC-14-27-O,70312.5,8437.5,78750.00,0.00,78750.00,26250.00,105000.00,
,018-2024-RS-000545,18,8/8/2024 13:33,INH,969041,AGT,13,HIJ-20-28-F,71651.79,8598.21,80250.00,0.00,80250.00,26750.00,107000.00,
,021-2024-RS-000581,21,8/10/2024 9:46,INH,969043,AGT,13,KLM-1-20-B,87053.57,10446.43,97500.00,9750.00,87750.00,32500.00,120250.00,
,021-2024-RS-000582,21,8/10/2024 10:01,INH,969043,AGT,13,KLM-1-20-C,87053.57,10446.43,97500.00,9750.00,87750.00,32500.00,120250.00,
,021-2024-RS-000583,21,8/10/2024 10:05,INH,969043,AGT,13,KLM-1-20-D,87053.57,10446.43,97500.00,9750.00,87750.00,32500.00,120250.00,
,021-2024-RS-000584,21,8/10/2024 10:08,INH,969043,AGT,13,KLM-1-20-E,87053.57,10446.43,97500.00,9750.00,87750.00,32500.00,120250.00,
,021-2024-RS-000585,21,8/10/2024 10:12,INH,969043,AGT,13,KLM-1-21-A,87053.57,10446.43,97500.00,9750.00,87750.00,32500.00,120250.00,
,021-2024-RS-000586,21,8/10/2024 10:15,INH,969043,AGT,13,KLM-1-21-B,87053.57,10446.43,97500.00,9750.00,87750.00,32500.00,120250.00,
,021-2024-RS-000587,21,8/10/2024 10:18,INH,969043,AGT,13,KLM-1-21-C,87053.57,10446.43,97500.00,9750.00,87750.00,32500.00,120250.00,
,021-2024-RS-000588,21,8/10/2024 10:20,INH,969043,AGT,13,KLM-1-21-D,87053.57,10446.43,97500.00,9750.00,87750.00,32500.00,120250.00,
,021-2024-RS-000589,21,8/10/2024 10:23,INH,969043,AGT,13,KLM-1-21-E,87053.57,10446.43,97500.00,9750.00,87750.00,32500.00,120250.00,
,021-2024-RS-000590,21,8/10/2024 10:26,INH,969043,AGT,13,KLM-1-22-A,87053.57,10446.43,97500.00,9750.00,87750.00,32500.00,120250.00,
,021-2024-RS-000591,21,8/10/2024 11:09,INH,969044,AGT,13,KLM-1-9-C,87053.57,10446.43,97500.00,9750.00,87750.00,32500.00,120250.00,
,021-2024-RS-000592,21,8/10/2024 11:21,INH,969044,AGT,13,KLM-1-9-D,87053.57,10446.43,97500.00,9750.00,87750.00,32500.00,120250.00,
,021-2024-RS-000593,21,8/10/2024 11:23,INH,969044,AGT,13,KLM-1-9-E,87053.57,10446.43,97500.00,9750.00,87750.00,32500.00,120250.00,
,021-2024-RS-000594,21,8/10/2024 11:26,INH,969044,AGT,13,KLM-1-9-F,87053.57,10446.43,97500.00,9750.00,87750.00,32500.00,120250.00,
,021-2024-RS-000595,21,8/10/2024 11:31,INH,969044,AGT,13,KLM-1-9-G,87053.57,10446.43,97500.00,9750.00,87750.00,32500.00,120250.00,
,021-2024-RS-000596,21,8/10/2024 11:33,INH,969044,AGT,13,KLM-1-9-H,87053.57,10446.43,97500.00,9750.00,87750.00,32500.00,120250.00,
,021-2024-RS-000597,21,8/10/2024 11:36,INH,969044,AGT,13,KLM-1-9-I,87053.57,10446.43,97500.00,9750.00,87750.00,32500.00,120250.00,
,021-2024-RS-000598,21,8/10/2024 11:38,INH,969044,AGT,13,KLM-1-9-J,87053.57,10446.43,97500.00,9750.00,87750.00,32500.00,120250.00,
,021-2024-RS-000599,21,8/10/2024 11:40,INH,969044,AGT,13,KLM-1-9-K,87053.57,10446.43,97500.00,9750.00,87750.00,32500.00,120250.00,
,021-2024-RS-000600,21,8/10/2024 11:43,INH,969044,AGT,13,KLM-1-9-L,87053.57,10446.43,97500.00,9750.00,87750.00,32500.00,120250.00,
,021-2024-RS-000601,21,8/10/2024 14:13,INH,969069,AGT,13,KLM-5-11-R,66294.64,7955.36,74250.00,0.00,74250.00,24750.00,99000.00,
,014-2024-RS-000527,14,8/12/2024 9:46,DEF,969082,OFCEMP,13,EFG-19-7-P,106562.5,12787.5,119350.00,0.00,119350.00,35650.00,155000.00,
,014-2024-RS-000528,14,8/12/2024 9:59,DEF,969082,OFCEMP,13,EFG-19-7-Q,106562.5,12787.5,119350.00,0.00,119350.00,35650.00,155000.00,
,014-2024-RS-000529,14,8/12/2024 10:50,INH,969086,AGT,13,EFG-2-12-D,106562.5,12787.5,119350.00,0.00,119350.00,35650.00,155000.00,
,014-2024-RS-000531,14,8/12/2024 12:58,DEF,969084,AGT,13,EFG-2-10-A,106562.5,12787.5,119350.00,0.00,119350.00,35650.00,155000.00,
,014-2024-RS-000532,14,8/12/2024 13:21,DEF,969084,AGT,13,EFG-2-10-B,106562.5,12787.5,119350.00,0.00,119350.00,35650.00,155000.00,
,014-2024-RS-000533,14,8/12/2024 14:05,DEF,969093,AGT,13,EFG-4-12-D,120312.5,14437.5,134750.00,0.00,134750.00,40250.00,175000.00,
,021-2024-RS-000604,21,8/14/2024 9:27,INH,969111,AGT,13,KLM-32-2-A,1084821.43,130178.57,1215000.00,0.00,1215000.00,405000.00,1620000.00,
,014-2024-RS-000538,14,8/14/2024 13:01,INH,969122,AGT,13,EFG-1-10-L,110000,13200,123200.00,0.00,123200.00,36800.00,160000.00,
,014-2024-RS-000539,14,8/14/2024 13:11,INH,969095,AGT,13,EFG-1-10-M,110000,13200,123200.00,0.00,123200.00,36800.00,160000.00,
,014-2024-RS-000540,14,8/16/2024 15:05,INH,969147,AGT,13,EFG-2-12-Q,106562.5,12787.5,119350.00,0.00,119350.00,35650.00,155000.00,
,018-2024-RS-000547,18,8/17/2024 11:20,INH,81830,AGT,13,HIJ-27-2-R,77008.93,9241.07,86250.00,0.00,86250.00,28750.00,115000.00,
,018-2024-RS-000548,18,8/17/2024 11:45,INH,81830,AGT,13,HIJ-27-2-S,77008.93,9241.07,86250.00,0.00,86250.00,28750.00,115000.00,
,018-2024-RS-000546,18,8/17/2024 14:46,INH,81830,AGT,13,HIJ-27-2-Q,84375,10125,94500.00,0.00,94500.00,31500.00,126000.00,
,014-2024-RS-000541,14,8/20/2024 15:17,INH,969201,AGT,13,EFG-1-13-R,110000,13200,123200.00,0.00,123200.00,36800.00,160000.00,
,018-2024-RS-000553,18,8/20/2024 15:28,INH,969186,AGT,13,HIJ-11-17-F,71651.79,8598.21,80250.00,0.00,80250.00,26750.00,107000.00,
,018-2024-RS-000554,18,8/20/2024 16:31,INH,969196,AGT,13,HIJ-11-20-O,71651.79,8598.21,80250.00,0.00,80250.00,26750.00,107000.00,
,018-2024-RS-000555,18,8/20/2024 16:50,INH,968108,AGT,13,HIJ-18-21-T,71651.79,8598.21,80250.00,0.00,80250.00,26750.00,107000.00,
,018-2024-RS-000556,18,8/21/2024 8:49,INH,969203,AGT,13,HIJ-11-15-H,71651.79,8598.21,80250.00,0.00,80250.00,26750.00,107000.00,
,018-2024-RS-000557,18,8/21/2024 9:30,INH,969204,AGT,13,HIJ-20-17-R,71651.79,8598.21,80250.00,0.00,80250.00,26750.00,107000.00,
,014-2024-RS-000542,14,8/21/2024 15:39,DEF,969225,AGT,13,EFG-1-16-E,137500,16500,154000.00,7700.00,146300.00,46000.00,192300.00,
,014-2024-RS-000544,14,8/21/2024 16:23,INH,969228,AGT,13,EFG-3-18-D,106562.5,12787.5,119350.00,0.00,119350.00,35650.00,155000.00,
,021-2024-RS-000616,21,8/22/2024 9:53,INH,969232,AGT,13,KLM-1-19-K,87053.57,10446.43,97500.00,0.00,97500.00,32500.00,130000.00,
,018-2024-RS-000558,18,8/23/2024 14:53,INH,969255,AGT,13,HIJ-16-10-Q,71651.79,8598.21,80250.00,0.00,80250.00,26750.00,107000.00,
,018-2024-RS-000559,18,8/23/2024 15:05,INH,969253,AGT,13,HIJ-16-10-R,71651.79,8598.21,80250.00,0.00,80250.00,26750.00,107000.00,
,018-2024-RS-000560,18,8/23/2024 15:52,INH,969257,AGT,13,HIJ-11-20-C,71651.79,8598.21,80250.00,0.00,80250.00,26750.00,107000.00,
,018-2024-RS-000563,18,8/26/2024 11:25,INH,969285,AGT,13,HIJ-11-9-O,71651.79,8598.21,80250.00,0.00,80250.00,26750.00,107000.00,
,018-2024-RS-000564,18,8/26/2024 11:52,INH,969300,AGT,13,HIJ-18-19-K,71651.79,8598.21,80250.00,0.00,80250.00,26750.00,107000.00,
,018-2024-RS-000565,18,8/26/2024 12:00,INH,969297,AGT,13,HIJ-16B-1-U,40848.21,4901.79,45750.00,0.00,45750.00,15250.00,61000.00,
,018-2024-RS-000566,18,8/27/2024 9:00,INH,969317,AGT,13,HIJ-18-14-J,71651.79,8598.21,80250.00,0.00,80250.00,26750.00,107000.00,
,018-2024-RS-000567,18,8/27/2024 9:29,INH,969300,AGT,13,HIJ-18-19-L,71651.79,8598.21,80250.00,0.00,80250.00,26750.00,107000.00,
,018-2024-RS-000568,18,8/27/2024 9:44,INH,969298,AGT,13,HIJ-16B-1-V,40848.21,4901.79,45750.00,0.00,45750.00,15250.00,61000.00,
,018-2024-RS-000569,18,8/27/2024 10:16,INH,969251,AGT,13,HIJ-16-10-S,71651.79,8598.21,80250.00,0.00,80250.00,26750.00,107000.00,
,018-2024-RS-000570,18,8/27/2024 11:42,INH,969333,AGT,13,HIJ-18-14-I,71651.79,8598.21,80250.00,0.00,80250.00,26750.00,107000.00,
,018-2024-RS-000571,18,8/28/2024 9:05,DEF,969138,AGT,13,HIJ-16B-5-T,40848.21,4901.79,45750.00,0.00,45750.00,15250.00,61000.00,
,018-2024-RS-000572,18,8/28/2024 12:08,INH,969184,AGT,13,HIJ-18-21-S,71651.79,8598.21,80250.00,0.00,80250.00,26750.00,107000.00,
,014-2024-RS-M002716,14,8/29/2024 0:00,INH,969275,OFC,13,EFG-4-1-F,116703.13,14004.38,130707.51,0.00,130707.51,40250.00,170957.51,
,014-2024-RS-M002717,14,8/29/2024 0:00,INH,969275,OFC,13,EFG-4-1-G,116703.13,14004.38,130707.51,0.00,130707.51,40250.00,170957.51,
,014-2024-RS-M002718,14,8/29/2024 0:00,INH,969275,OFC,13,EFG-4-1-H,110034.38,13204.13,123238.51,0.00,123238.51,37950.00,161188.51,
,014-2024-RS-M002719,14,8/29/2024 0:00,DEF,969337,OFC,13,EFG-19-1-H,103365.63,12403.88,115769.51,0.00,115769.51,35650.00,151419.51,
,014-2024-RS-M002720,14,8/29/2024 0:00,DEF,969337,OFC,13,EFG-19-1-G,103365.63,12403.88,115769.51,0.00,115769.51,35650.00,151419.51,
,014-2024-RS-M002721,14,8/29/2024 0:00,DEF,969337,OFC,13,EFG-19-1-F,103365.63,12403.88,115769.51,0.00,115769.51,35650.00,151419.51,
,014-2024-RS-M002723,14,8/29/2024 0:00,INH,969340,OFC,13,EFG-3-15-K,116703.13,14004.38,130707.51,0.00,130707.51,40250.00,170957.51,
,014-2024-RS-M002724,14,8/29/2024 0:00,INH,969341,OFC,13,EFG-3-16-P,116703.13,14004.38,130707.51,0.00,130707.51,40250.00,170957.51,
,014-2024-RS-M002725,14,8/29/2024 0:00,INH,969279,OFC,13,EFG-4-23-Y,116703.13,14004.38,130707.51,0.00,130707.51,40250.00,170957.51,
,014-2024-RS-M002726,14,8/29/2024 0:00,INH,969343,OFC,13,EFG-2-11-D,103365.63,12403.88,115769.51,0.00,115769.51,35650.00,151419.51,
,014-2024-RS-M002727,14,8/29/2024 0:00,INH,969283,OFC,13,EFG-4-23-X,116703.13,14004.38,130707.51,0.00,130707.51,40250.00,170957.51,
,014-2024-RS-M002728,14,8/29/2024 0:00,INH,969346,OFC,13,EFG-2-11-C,103365.63,12403.88,115769.51,0.00,115769.51,35650.00,151419.51,
,014-2024-RS-M002729,14,8/29/2024 0:00,INH,969347,OFC,13,EFG-3-16-R,116703.13,14004.38,130707.51,0.00,130707.51,40250.00,170957.51,
,014-2024-RS-M002730,14,8/29/2024 0:00,INH,969347,OFC,13,EFG-3-16-S,116703.13,14004.38,130707.51,0.00,130707.51,40250.00,170957.51,
,014-2024-RS-M002731,14,8/29/2024 0:00,INH,969348,OFC,13,EFG-4-23-O,110034.38,13204.13,123238.51,0.00,123238.51,37950.00,161188.51,
,014-2024-RS-M002732,14,8/29/2024 0:00,INH,969277,OFC,13,EFG-1-13-B,133375,16005,149380.00,0.00,149380.00,46000.00,195380.00,
,014-2024-RS-M002733,14,8/29/2024 0:00,INH,969289,OFC,13,EFG-4-23-G,103365.63,12403.88,115769.51,0.00,115769.51,35650.00,151419.51,
,014-2024-RS-M002734,14,8/29/2024 0:00,INH,969402,OFC,13,EFG-2-6-P,103365.63,12403.88,115769.51,0.00,115769.51,35650.00,151419.51,
,014-2024-RS-M002735,14,8/29/2024 0:00,INH,969378,OFC,13,EFG-2-14-K,116703.13,14004.38,130707.51,0.00,130707.51,40250.00,170957.51,
,012-2024-RS-000164,12,8/29/2024 14:32,INH,75543,AGT,13,ABC-54-1-R,1104910.71,132589.29,1237500.00,0.00,1237500.00,412500.00,1650000.00,
,014-2024-RS-M002736,14,8/30/2024 0:00,INH,83742,OFC,13,EFG-3-20-Q,116703.13,14004.38,130707.51,0.00,130707.51,40250.00,170957.51,
,018-2024-RS-M007831,18,8/30/2024 0:00,INH,969431,OFC,13,HIJ-17-28-O,81843.75,9821.25,91665.00,0.00,91665.00,31500.00,123165.00,
,021-2024-RS-M000583,21,8/30/2024 0:00,INH,969338,OFC,13,KLM-5-8-Q,64306.25,7716.75,72023.00,0.00,72023.00,24750.00,96773.00,
,021-2024-RS-M000584,21,8/30/2024 0:00,INH,969399,OFC,13,KLM-9-28-K,64306.25,7716.75,72023.00,0.00,72023.00,24750.00,96773.00,
,018-2024-RS-000573,18,8/30/2024 8:11,INH,969422,AGT,13,HIJ-16-26-I,84375,10125,94500.00,0.00,94500.00,31500.00,126000.00,
,018-2024-RS-000574,18,8/30/2024 8:30,INH,969422,AGT,13,HIJ-16-29-G,84375,10125,94500.00,0.00,94500.00,31500.00,126000.00,
